airport_name,city,country,IATA,latitude,longitude,continent_code,continent,airport
Deadhorse Airport,Deadhorse,United States,SCC,70.19470215,-148.4649963,NA,North America,Deadhorse (SCC)
San Antonio International Airport,San Antonio,United States,SAT,29.533700942993164,-98.46980285644533,NA,North America,San Antonio (SAT)
Greater Rochester International Airport,Rochester,United States,ROC,43.118900299072266,-77.67240142822266,NA,North America,Rochester (ROC)
Teterboro Airport,Teterboro,United States,TEB,40.85010147089999,-74.060798645,NA,North America,Teterboro (TEB)
Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.87760162353516,-78.7874984741211,NA,North America,Raleigh-durham (RDU)
James M Cox Dayton International Airport,Dayton,United States,DAY,39.90240097045898,-84.21939849853516,NA,North America,Dayton (DAY)
Kenai Municipal Airport,Kenai,United States,ENA,60.57310104370117,-151.2449951171875,NA,North America,Kenai (ENA)
Niagara Falls International Airport,Niagara Falls,United States,IAG,43.1072998046875,-78.94619750976562,NA,North America,Niagara Falls (IAG)
Newport News Williamsburg International Airport,Newport News,United States,PHF,37.13190079,-76.49299622,NA,North America,Newport News (PHF)
Tucson International Airport,Tucson,United States,TUS,32.1161003112793,-110.94100189208984,NA,North America,Tucson (TUS)
Theodore Francis Green State Airport,Providence,United States,PVD,41.732601,-71.420403,NA,North America,Providence (PVD)
Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,38.34049987792969,-75.51029968261719,NA,North America,Salisbury (SBY)
Bob Hope Airport,Burbank,United States,BUR,34.20069885253906,-118.35900115966795,NA,North America,Burbank (BUR)
Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529052734,-83.35340118408203,NA,North America,Detroit (DTW)
Tampa International Airport,Tampa,United States,TPA,27.975500106811523,-82.533203125,NA,North America,Tampa (TPA)
Range Regional Airport,Hibbing,United States,HIB,47.38660049,-92.83899689,NA,North America,Hibbing (HIB)
Midland International Airport,Midland,United States,MAF,31.9424991607666,-102.2020034790039,NA,North America,Midland (MAF)
Austin Straubel International Airport,Green Bay,United States,GRB,44.48509979248047,-88.12960052490234,NA,North America,Green Bay (GRB)
Augusta Regional At Bush Field,Bush Field,United States,AGS,33.36989974975586,-81.9645004272461,NA,North America,Bush Field (AGS)
Sloulin Field International Airport,Williston,United States,ISN,48.177898407,-103.641998291,NA,North America,Williston (ISN)
Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,34.729400634799994,-92.2242965698,NA,North America,Little Rock (LIT)
Stewart International Airport,Newburgh,United States,SWF,41.50410079956055,-74.10479736328125,NA,North America,Newburgh (SWF)
Homer Airport,Homer,United States,HOM,59.645599365234375,-151.4770050048828,NA,North America,Homer (HOM)
Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,37.74160004,-92.14070129,NA,North America,Fort Leonardwood (TBN)
Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,32.896801,-97.038002,NA,North America,Dallas-Fort Worth (DFW)
Melbourne International Airport,Melbourne,United States,MLB,28.10280036926269,-80.64530181884766,NA,North America,Melbourne (MLB)
Austin Bergstrom International Airport,Austin,United States,AUS,30.194499969482425,-97.6698989868164,NA,North America,Austin (AUS)
Rickenbacker International Airport,Columbus,United States,LCK,39.813801,-82.927803,NA,North America,Columbus (LCK)
Sawyer International Airport,Gwinn,United States,MQT,46.3535995483,-87.395401001,NA,North America,Gwinn (MQT)
McGhee Tyson Airport,Knoxville,United States,TYS,35.81100082,-83.9940033,NA,North America,Knoxville (TYS)
St Louis Lambert International Airport,St. Louis,United States,STL,38.748697,-90.370003,NA,North America,St. Louis (STL)
Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,33.9888,-98.491898,NA,North America,Wichita Falls (SPS)
Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,39.10329819,-84.41860199,NA,North America,Cincinnati (LUK)
Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,33.6367,-84.428101,NA,North America,Atlanta (ATL)
Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663,NA,North America,Grand Rapids (GRR)
Fresno Yosemite International Airport,Fresno,United States,FAT,36.77619934082031,-119.71800231933594,NA,North America,Fresno (FAT)
Imperial County Airport,Imperial,United States,IPL,32.834201812699995,-115.57900238,NA,North America,Imperial (IPL)
Nashville International Airport,Nashville,United States,BNA,36.1245002746582,-86.6781997680664,NA,North America,Nashville (BNA)
Laredo International Airport,Laredo,United States,LRD,27.543800354003903,-99.46160125732422,NA,North America,Laredo (LRD)
Ralph Wien Memorial Airport,Kotzebue,United States,OTZ,66.88469696,-162.598999,NA,North America,Kotzebue (OTZ)
Altoona Blair County Airport,Altoona,United States,AOO,40.29639816,-78.31999969,NA,North America,Altoona (AOO)
South Arkansas Regional At Goodwin Field,El Dorado,United States,ELD,33.22100067138672,-92.81330108642578,NA,North America,El Dorado (ELD)
La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,NA,North America,New York (LGA)
Tallahassee Regional Airport,Tallahassee,United States,TLH,30.396499633789062,-84.35030364990234,NA,North America,Tallahassee (TLH)
Waco Regional Airport,Waco,United States,ACT,31.611299514770508,-97.23049926757812,NA,North America,Waco (ACT)
Augusta State Airport,Augusta,United States,AUG,44.3205986023,-69.7973022461,NA,North America,Augusta (AUG)
McKellar-Sipes Regional Airport,Jackson,United States,MKL,35.599899,-88.915604,NA,North America,Jackson (MKL)
Molokai Airport,Molokai,United States,MKK,21.15290069580078,-157.0959930419922,NA,North America,Molokai (MKK)
San Angelo Regional Mathis Field,San Angelo,United States,SJT,31.35770034790039,-100.49600219726562,NA,North America,San Angelo (SJT)
Chico Municipal Airport,Chico,United States,CIC,39.79539871,-121.8580017,NA,North America,Chico (CIC)
Burlington International Airport,Burlington,United States,BTV,44.4719009399,-73.15329742429999,NA,North America,Burlington (BTV)
Jacksonville International Airport,Jacksonville,United States,JAX,30.49410057067871,-81.68789672851562,NA,North America,Jacksonville (JAX)
Durango La Plata County Airport,Durango,United States,DRO,37.1515007019,-107.753997803,NA,North America,Durango (DRO)
Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,NA,North America,Washington (IAD)
Easterwood Field,College Station,United States,CLL,30.58860016,-96.36380005,NA,North America,College Station (CLL)
General Mitchell International Airport,Milwaukee,United States,MKE,42.94720077514648,-87.89659881591797,NA,North America,Milwaukee (MKE)
Abilene Regional Airport,Abilene,United States,ABI,32.4113006592,-99.6819000244,NA,North America,Abilene (ABI)
Columbia Regional Airport,Columbia,United States,COU,38.81809997558594,-92.21959686279295,NA,North America,Columbia (COU)
Portland International Airport,Portland,United States,PDX,45.58869934,-122.5979996,NA,North America,Portland (PDX)
Palm Beach International Airport,West Palm Beach,United States,PBI,26.68320083618164,-80.09559631347656,NA,North America,West Palm Beach (PBI)
Ogdensburg International Airport,Ogdensburg,United States,OGS,44.6819000244,-75.46549987790002,NA,North America,Ogdensburg (OGS)
Boeing Field King County International Airport,Seattle,United States,BFI,47.52999877929688,-122.302001953125,NA,North America,Seattle (BFI)
Daniel K Inouye International Airport,Honolulu,United States,HNL,21.32062,-157.924228,NA,North America,Honolulu (HNL)
Des Moines International Airport,Des Moines,United States,DSM,41.53400039672852,-93.66310119628906,NA,North America,Des Moines (DSM)
Coastal Carolina Regional Airport,New Bern,United States,EWN,35.0730018616,-77.04290008539999,NA,North America,New Bern (EWN)
San Diego International Airport,San Diego,United States,SAN,32.7336006165,-117.190002441,NA,North America,San Diego (SAN)
Monroe Regional Airport,Monroe,United States,MLU,32.51089859008789,-92.0376968383789,NA,North America,Monroe (MLU)
Ontario International Airport,Ontario,United States,ONT,34.055999755859375,-117.60099792480467,NA,North America,Ontario (ONT)
Roswell International Air Center Airport,Roswell,United States,ROW,33.30160140991211,-104.53099822998048,NA,North America,Roswell (ROW)
Brownsville South Padre Island International Airport,Brownsville,United States,BRO,25.90679931640625,-97.4259033203125,NA,North America,Brownsville (BRO)
Dothan Regional Airport,Dothan,United States,DHN,31.3213005065918,-85.44960021972656,NA,North America,Dothan (DHN)
Four Corners Regional Airport,Farmington,United States,FMN,36.7411994934,-108.230003357,NA,North America,Farmington (FMN)
Corpus Christi International Airport,Corpus Christi,United States,CRP,27.77039909362793,-97.5011978149414,NA,North America,Corpus Christi (CRP)
Syracuse Hancock International Airport,Syracuse,United States,SYR,43.11119842529297,-76.1063003540039,NA,North America,Syracuse (SYR)
Chicago Midway International Airport,Chicago,United States,MDW,41.785999,-87.752403,NA,North America,Chicago (MDW)
Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,37.362598,-121.929001,NA,North America,San Jose (SJC)
Lea County Regional Airport,Hobbs,United States,HOB,32.6875,-103.2170029,NA,North America,Hobbs (HOB)
Denver International Airport,Denver,United States,DEN,39.861698150635,-104.672996521,NA,North America,Denver (DEN)
Philadelphia International Airport,Philadelphia,United States,PHL,39.87189865112305,-75.24109649658203,NA,North America,Philadelphia (PHL)
Sioux Gateway Col. Bud Day Field,Sioux City,United States,SUX,42.40259933,-96.38439941,NA,North America,Sioux City (SUX)
Middle Georgia Regional Airport,Macon,United States,MCN,32.69279861450195,-83.64920043945312,NA,North America,Macon (MCN)
John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,NA,North America,Columbus (CMH)
Edward G. Pitka Sr Airport,Galena,United States,GAL,64.73619843,-156.9369965,NA,North America,Galena (GAL)
Texarkana Regional Webb Field,Texarkana,United States,TXK,33.45370101928711,-93.99099731445312,NA,North America,Texarkana (TXK)
Plattsburgh International Airport,Plattsburgh,United States,PBG,44.6509017944336,-73.46810150146484,NA,North America,Plattsburgh (PBG)
Ted Stevens Anchorage International Airport,Anchorage,United States,ANC,61.17440032958984,-149.99600219726562,NA,North America,Anchorage (ANC)
Robert Gray  Army Air Field Airport,Killeen,United States,GRK,31.067199707,-97.8289031982,NA,North America,Killeen (GRK)
Bellingham International Airport,Bellingham,United States,BLI,48.79280090332031,-122.53800201416016,NA,North America,Bellingham (BLI)
Mobile Regional Airport,Mobile,United States,MOB,30.691200256348,-88.242797851562,NA,North America,Mobile (MOB)
Santa Fe Municipal Airport,Santa Fe,United States,SAF,35.617099762,-106.088996887,NA,North America,Santa Fe (SAF)
Scott AFB/Midamerica Airport,Belleville,United States,BLV,38.5452,-89.835197,NA,North America,Belleville (BLV)
Southwest Florida International Airport,Fort Myers,United States,RSW,26.53619956970215,-81.75520324707031,NA,North America,Fort Myers (RSW)
King Salmon Airport,King Salmon,United States,AKN,58.67679977,-156.6490021,NA,North America,King Salmon (AKN)
Kapalua Airport,Lahania-kapalua,United States,JHM,20.962900161743164,-156.67300415039062,NA,North America,Lahania-kapalua (JHM)
John F Kennedy International Airport,New York,United States,JFK,40.63980103,-73.77890015,NA,North America,New York (JFK)
Cheyenne Regional Jerry Olson Field,Cheyenne,United States,CYS,41.15570068,-104.8119965,NA,North America,Cheyenne (CYS)
Stockton Metropolitan Airport,Stockton,United States,SCK,37.894199371338,-121.2379989624,NA,North America,Stockton (SCK)
Charleston Air Force Base-International Airport,Charleston,United States,CHS,32.89860153,-80.04049683,NA,North America,Charleston (CHS)
Reno Tahoe International Airport,Reno,United States,RNO,39.49909973144531,-119.76799774169922,NA,North America,Reno (RNO)
Ketchikan International Airport,Ketchikan,United States,KTN,55.35559845,-131.7140045,NA,North America,Ketchikan (KTN)
Birmingham-Shuttlesworth International Airport,Birmingham,United States,BHM,33.56290054,-86.75350189,NA,North America,Birmingham (BHM)
Modesto City Co-Harry Sham Field,Modesto,United States,MOD,37.62580109,-120.9540024,NA,North America,Modesto (MOD)
Sacramento International Airport,Sacramento,United States,SMF,38.69540023803711,-121.59100341796876,NA,North America,Sacramento (SMF)
City of Colorado Springs Municipal Airport,Colorado Springs,United States,COS,38.805801,-104.700996,NA,North America,Colorado Springs (COS)
Buffalo Niagara International Airport,Buffalo,United States,BUF,42.94049835,-78.73220062,NA,North America,Buffalo (BUF)
Cedar City Regional Airport,Cedar City,United States,CDC,37.70100021362305,-113.0989990234375,NA,North America,Cedar City (CDC)
Bradley International Airport,Windsor Locks,United States,BDL,41.9388999939,-72.68319702149999,NA,North America,Windsor Locks (BDL)
Mc Allen Miller International Airport,Mcallen,United States,MFE,26.17580032,-98.23860168,NA,North America,Mcallen (MFE)
Lubbock Preston Smith International Airport,Lubbock,United States,LBB,33.663601,-101.822998,NA,North America,Lubbock (LBB)
Chicago O'Hare International Airport,Chicago,United States,ORD,41.9786,-87.9048,NA,North America,Chicago (ORD)
Fairbanks International Airport,Fairbanks,United States,FAI,64.81510162,-147.8560028,NA,North America,Fairbanks (FAI)
Watertown International Airport,Watertown,United States,ART,43.99190139770508,-76.02169799804688,NA,North America,Watertown (ART)
Palm Springs International Airport,Palm Springs,United States,PSP,33.8297004699707,-116.50700378417967,NA,North America,Palm Springs (PSP)
Rick Husband Amarillo International Airport,Amarillo,United States,AMA,35.219398,-101.706001,NA,North America,Amarillo (AMA)
Topeka Regional Airport - Forbes Field,Topeka,United States,FOE,38.9509010315,-95.6635971069,NA,North America,Topeka (FOE)
Wilmington International Airport,Wilmington,United States,ILM,34.270599365234375,-77.90260314941406,NA,North America,Wilmington (ILM)
Baton Rouge Metropolitan Airport,Baton Rouge,United States,BTR,30.533199,-91.149597,NA,North America,Baton Rouge (BTR)
Tyler Pounds Regional Airport,Tyler,United States,TYR,32.35409927368164,-95.40239715576172,NA,North America,Tyler (TYR)
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,BWI,39.1754,-76.668297,NA,North America,Baltimore (BWI)
Lanai Airport,Lanai,United States,LNY,20.785600662231445,-156.9510040283203,NA,North America,Lanai (LNY)
Alexandria International Airport,Alexandria,United States,AEX,31.32740020751953,-92.54979705810548,NA,North America,Alexandria (AEX)
Cold Bay Airport,Cold Bay,United States,CDB,55.20610046386719,-162.72500610351562,NA,North America,Cold Bay (CDB)
Tulsa International Airport,Tulsa,United States,TUL,36.19839859008789,-95.88809967041016,NA,North America,Tulsa (TUL)
Sitka Rocky Gutierrez Airport,Sitka,United States,SIT,57.04710006713867,-135.36199951171875,NA,North America,Sitka (SIT)
Long Island Mac Arthur Airport,Islip,United States,ISP,40.79520035,-73.10019684,NA,North America,Islip (ISP)
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,44.882,-93.221802,NA,North America,Minneapolis (MSP)
New Castle Airport,Wilmington,United States,ILG,39.67869949,-75.60649872,NA,North America,Wilmington (ILG)
Unalaska Airport,Unalaska,United States,DUT,53.900100708,-166.544006348,NA,North America,Unalaska (DUT)
Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,29.99340057373047,-90.25800323486328,NA,North America,New Orleans (MSY)
Portland International Jetport Airport,Portland,United States,PWM,43.64619827,-70.30930328,NA,North America,Portland (PWM)
Will Rogers World Airport,Oklahoma City,United States,OKC,35.39310073852539,-97.60070037841795,NA,North America,Oklahoma City (OKC)
Albany International Airport,Albany,United States,ALB,42.74829864501953,-73.80169677734375,NA,North America,Albany (ALB)
Valdez Pioneer Field,Valdez,United States,VDZ,61.13389969,-146.2480011,NA,North America,Valdez (VDZ)
John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,33.67570114,-117.8679962,NA,North America,Santa Ana (SNA)
Casper-Natrona County International Airport,Casper,United States,CPR,42.908001,-106.463997,NA,North America,Casper (CPR)
Destin-Ft Walton Beach Airport,Valparaiso,United States,VPS,30.4832,-86.525398,NA,North America,Valparaiso (VPS)
Key West International Airport,Key West,United States,EYW,24.556100845336918,-81.75959777832031,NA,North America,Key West (EYW)
Charlotte Douglas International Airport,Charlotte,United States,CLT,35.2140007019043,-80.94309997558594,NA,North America,Charlotte (CLT)
McCarran International Airport,Las Vegas,United States,LAS,36.08010101,-115.1520004,NA,North America,Las Vegas (LAS)
Orlando International Airport,Orlando,United States,MCO,28.429399490356445,-81.30899810791016,NA,North America,Orlando (MCO)
Florence Regional Airport,Florence,United States,FLO,34.18539810180664,-79.7238998413086,NA,North America,Florence (FLO)
Great Falls International Airport,Great Falls,United States,GTF,47.48199844,-111.3710022,NA,North America,Great Falls (GTF)
Youngstown Warren Regional Airport,Youngstown,United States,YNG,41.26070023,-80.67910004,NA,North America,Youngstown (YNG)
Suvarnabhumi Airport,Bangkok,Thailand,BKK,13.681099891662598,100.74700164794922,AS,Asia,Bangkok (BKK)
Naha Airport,Naha,Indonesia,NAH,3.6832098960876474,125.52799987792967,AS,Asia,Naha (NAH)
Wolter Monginsidi Airport,Kendari,Indonesia,KDI,-4.081610202789307,122.41799926757812,AS,Asia,Kendari (KDI)
Abdul Rachman Saleh Airport,Malang,Indonesia,MLG,-7.926559925079999,112.714996338,AS,Asia,Malang (MLG)
Husein Sastranegara International Airport,Bandung,Indonesia,BDO,-6.900629997253418,107.57599639892578,AS,Asia,Bandung (BDO)
Adi Sutjipto International Airport,Yogyakarta,Indonesia,JOG,-7.788179874420166,110.43199920654295,AS,Asia,Yogyakarta (JOG)
Achmad Yani Airport,Semarang,Indonesia,SRG,-6.97273,110.375,AS,Asia,Semarang (SRG)
Hang Nadim International Airport,Batam,Indonesia,BTH,1.12102997303,104.119003296,AS,Asia,Batam (BTH)
Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,Indonesia,TJQ,-2.74571990967,107.754997253,AS,Asia,Tanjung Pandan (TJQ)
Pangkal Pinang (Depati Amir) Airport,Pangkal Pinang,Indonesia,PGK,-2.16219997406,106.138999939,AS,Asia,Pangkal Pinang (PGK)
Raja Haji Fisabilillah International Airport,Tanjung Pinang,Indonesia,TNJ,0.922683000565,104.531997681,AS,Asia,Tanjung Pinang (TNJ)
Syamsudin Noor Airport,Banjarmasin,Indonesia,BDJ,-3.4423599243164062,114.76300048828124,AS,Asia,Banjarmasin (BDJ)
Iskandar Airport,Pangkalan Bun,Indonesia,PKN,-2.70519995689,111.672996521,AS,Asia,Pangkalan Bun (PKN)
Tjilik Riwut Airport,Palangkaraya,Indonesia,PKY,-2.22513008118,113.943000793,AS,Asia,Palangkaraya (PKY)
Maumere(Wai Oti) Airport,Maumere,Indonesia,MOF,-8.64064979553,122.236999512,AS,Asia,Maumere (MOF)
Ende (H Hasan Aroeboesman) Airport,Ende,Indonesia,ENE,-8.8492898941,121.661003113,AS,Asia,Ende (ENE)
El Tari Airport,Kupang,Indonesia,KOE,-10.171600341796877,123.6709976196289,AS,Asia,Kupang (KOE)
Komodo Airport,Labuhan Bajo,Indonesia,LBJ,-8.48666,119.889,AS,Asia,Labuhan Bajo (LBJ)
Sultan Aji Muhamad Sulaiman Airport,Balikpapan,Indonesia,BPN,-1.26827001572,116.893997192,AS,Asia,Balikpapan (BPN)
Juwata Airport,Taraken,Indonesia,TRK,3.326667,117.569444,AS,Asia,Taraken (TRK)
Muhammad Salahuddin Airport,Bima,Indonesia,BMU,-8.5396499633789,118.68699645996,AS,Asia,Bima (BMU)
Umbu Mehang Kunda Airport,Waingapu,Indonesia,WGP,-9.66922,120.302002,AS,Asia,Waingapu (WGP)
Juanda International Airport,Surabaya,Indonesia,SUB,-7.379829883575439,112.78700256347656,AS,Asia,Surabaya (SUB)
Adi Sumarmo Wiryokusumo Airport,Solo City,Indonesia,SOC,-7.516089916229248,110.75700378417967,AS,Asia,Solo City (SOC)
Incheon International Airport,Seoul,South Korea,ICN,37.46910095214844,126.45099639892578,AS,Asia,Seoul (ICN)
Chiang Mai International Airport,Chiang Mai,Thailand,CNX,18.7667999268,98.962600708,AS,Asia,Chiang Mai (CNX)
Chiang Rai International Airport,Chiang Rai,Thailand,CEI,19.952299118,99.8828964233,AS,Asia,Chiang Rai (CEI)
Nakhon Si Thammarat Airport,Nakhon Si Thammarat,Thailand,NST,8.539620399475098,99.9447021484375,AS,Asia,Nakhon Si Thammarat (NST)
Nakhon Phanom Airport,Nakhon Phanom,Thailand,KOP,17.383800506591797,104.64299774169922,AS,Asia,Nakhon Phanom (KOP)
Ubon Ratchathani Airport,Ubon Ratchathani,Thailand,UBP,15.2512998581,104.870002747,AS,Asia,Ubon Ratchathani (UBP)
Khon Kaen Airport,Khon Kaen,Thailand,KKC,16.466600418099997,102.783996582,AS,Asia,Khon Kaen (KKC)
Sukhothai Airport,Sukhothai,Thailand,THS,17.238000869750977,99.81819915771484,AS,Asia,Sukhothai (THS)
Ngurah Rai (Bali) International Airport,Denpasar,Indonesia,DPS,-8.7481698989868,115.16699981689,AS,Asia,Denpasar (DPS)
Eleftherios Venizelos International Airport,Athens,Greece,ATH,37.9364013672,23.9444999695,EU,Europe,Athens (ATH)
Chubu Centrair International Airport,Nagoya,Japan,NGO,34.8583984375,136.80499267578125,AS,Asia,Nagoya (NGO)
Kobe Airport,Kobe,Japan,UKB,34.6328010559082,135.2239990234375,AS,Asia,Kobe (UKB)
Pullman Moscow Regional Airport,Pullman,United States,PUW,46.7439,-117.110001,NA,North America,Pullman (PUW)
Lewiston Nez Perce County Airport,Lewiston,United States,LWS,46.3745002746582,-117.01499938964844,NA,North America,Lewiston (LWS)
Elmira Corning Regional Airport,Elmira,United States,ELM,42.1599006652832,-76.8916015625,NA,North America,Elmira (ELM)
Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,42.49100112915039,-76.4583969116211,NA,North America,Ithaca (ITH)
Monterey Peninsula Airport,Monterey,United States,MRY,36.58700180053711,-121.84300231933594,NA,North America,Monterey (MRY)
Santa Barbara Municipal Airport,Santa Barbara,United States,SBA,34.42620087,-119.8399963,NA,North America,Santa Barbara (SBA)
Daytona Beach International Airport,Daytona Beach,United States,DAB,29.179899,-81.058098,NA,North America,Daytona Beach (DAB)
Riga International Airport,Riga,Latvia,RIX,56.92359924316406,23.971099853515625,EU,Europe,Riga (RIX)
Kaunas International Airport,Kaunas,Lithuania,KUN,54.96390151977539,24.084800720214844,EU,Europe,Kaunas (KUN)
Palanga International Airport,Palanga,Lithuania,PLQ,55.97320175170898,21.093900680541992,EU,Europe,Palanga (PLQ)
Vilnius International Airport,Vilnius,Lithuania,VNO,54.634102,25.285801,EU,Europe,Vilnius (VNO)
Zvartnots International Airport,Yerevan,Armenia,EVN,40.1473007202,44.3959007263,AS,Asia,Yerevan (EVN)
Gyumri Shirak Airport,Gyumri,Armenia,LWN,40.7504005432,43.859298706100006,AS,Asia,Gyumri (LWN)
Asmara International Airport,Asmara,Eritrea,ASM,15.291899681091309,38.91070175170898,AF,Africa,Asmara (ASM)
Massawa International Airport,Massawa,Eritrea,MSW,15.670000076293944,39.37009811401367,AF,Africa,Massawa (MSW)
Batumi International Airport,Batumi,Georgia,BUS,41.6102981567,41.5997009277,AS,Asia,Batumi (BUS)
Kopitnari Airport,Kutaisi,Georgia,KUT,42.176700592,42.4826011658,AS,Asia,Kutaisi (KUT)
Tbilisi International Airport,Tbilisi,Georgia,TBS,41.6692008972,44.95470047,AS,Asia,Tbilisi (TBS)
Mukalla International Airport,Mukalla,Yemen,RIY,14.662599563598633,49.375,AS,Asia,Mukalla (RIY)
Ta'izz International Airport,Taiz,Yemen,TAI,13.6859998703,44.1390991211,AS,Asia,Taiz (TAI)
Hodeidah International Airport,Hodeidah,Yemen,HOD,14.753000259399414,42.97629928588867,AS,Asia,Hodeidah (HOD)
Aden International Airport,Aden,Yemen,ADE,12.829500198364258,45.02880096435547,AS,Asia,Aden (ADE)
Ataq Airport,Ataq,Yemen,AXK,14.551300048828123,46.82619857788086,AS,Asia,Ataq (AXK)
Al Ghaidah International Airport,Al Ghaidah Intl,Yemen,AAY,16.191699981689453,52.17499923706055,AS,Asia,Al Ghaidah Intl (AAY)
Sana'a International Airport,Sanaa,Yemen,SAH,15.476300239562988,44.21969985961914,AS,Asia,Sanaa (SAH)
Socotra International Airport,Socotra,Yemen,SCT,12.63070011138916,53.905799865722656,AS,Asia,Socotra (SCT)
Memmingen Allgau Airport,Memmingen,Germany,FMM,47.9888000488,10.2395000458,EU,Europe,Memmingen (FMM)
Nevşehir Kapadokya Airport,Nevsehir,Turkey,NAV,38.7719,34.5345,AS,Asia,Nevsehir (NAV)
Ministro Pistarini International Airport,Buenos Aires,Argentina,EZE,-34.8222,-58.5358,SA,South America,Buenos Aires (EZE)
Erbil International Airport,Erbil,Iraq,EBL,36.23759841918945,43.96319961547852,AS,Asia,Erbil (EBL)
Emerald Airport,Emerald,Australia,EMD,-23.5674991608,148.179000854,OC,Oceania,Emerald (EMD)
Kansai International Airport,Osaka,Japan,KIX,34.42729949951172,135.24400329589844,AS,Asia,Osaka (KIX)
Tagbilaran Airport,Tagbilaran,Philippines,TAG,9.665442,123.853533,AS,Asia,Tagbilaran (TAG)
Ilulissat Airport,Ilulissat,Greenland,JAV,69.2432022095,-51.0570983887,NA,North America,Ilulissat (JAV)
Aasiaat Airport,Aasiaat,Greenland,JEG,68.7218017578,-52.7846984863,NA,North America,Aasiaat (JEG)
Palma De Mallorca Airport,Palma de Mallorca,Spain,PMI,39.551700592,2.73881006241,EU,Europe,Palma de Mallorca (PMI)
Darwin International Airport,Darwin,Australia,DRW,-12.41469955444336,130.8769989013672,OC,Oceania,Darwin (DRW)
Surat Thani Airport,Surat Thani,Thailand,URT,9.13259983063,99.135597229,AS,Asia,Surat Thani (URT)
Tweed New Haven Airport,New Haven,United States,HVN,41.26369858,-72.88680267,NA,North America,New Haven (HVN)
Asheville Regional Airport,Asheville,United States,AVL,35.43619918823242,-82.54180145263672,NA,North America,Asheville (AVL)
Piedmont Triad International Airport,Greensboro,United States,GSO,36.097801208496094,-79.93730163574219,NA,North America,Greensboro (GSO)
Joe Foss Field Airport,Sioux Falls,United States,FSD,43.5820007324,-96.741897583,NA,North America,Sioux Falls (FSD)
Ayers Rock Connellan Airport,Uluru,Australia,AYQ,-25.1861,130.975998,OC,Oceania,Uluru (AYQ)
Manchester-Boston Regional Airport,Manchester NH,United States,MHT,42.932598,-71.435699,NA,North America,Manchester NH (MHT)
Naples Municipal Airport,Naples,United States,APF,26.1525993347,-81.7752990723,NA,North America,Naples (APF)
LTS Pulau Redang Airport,Redang,Malaysia,RDN,5.765279769897461,103.00700378417967,AS,Asia,Redang (RDN)
Louisville International Standiford Field,Louisville,United States,SDF,38.1744,-85.736,NA,North America,Louisville (SDF)
Charlottesville Albemarle Airport,Charlottesville VA,United States,CHO,38.13859939575195,-78.4529037475586,NA,North America,Charlottesville VA (CHO)
Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,ROA,37.3255,-79.975403,NA,North America,Roanoke VA (ROA)
Blue Grass Airport,Lexington KY,United States,LEX,38.0364990234375,-84.60590362548828,NA,North America,Lexington KY (LEX)
Evansville Regional Airport,Evansville,United States,EVV,38.0369987488,-87.5324020386,NA,North America,Evansville (EVV)
Albuquerque International Sunport,Albuquerque,United States,ABQ,35.040199,-106.609001,NA,North America,Albuquerque (ABQ)
Gallatin Field,Bozeman,United States,BZN,45.77750015,-111.1529999,NA,North America,Bozeman (BZN)
Billings Logan International Airport,Billings,United States,BIL,45.80770111083984,-108.54299926757812,NA,North America,Billings (BIL)
Bert Mooney Airport,Butte,United States,BTM,45.95479965209961,-112.49700164794922,NA,North America,Butte (BTM)
Cherry Capital Airport,Traverse City,United States,TVC,44.74140167236328,-85.58219909667969,NA,North America,Traverse City (TVC)
Mundo Maya International Airport,Flores,Guatemala,FRS,16.913799285899998,-89.86640167239999,NA,North America,Flores (FRS)
Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,44.45000076,-68.3615036,NA,North America,Bar Harbor (BHB)
Knox County Regional Airport,Rockland,United States,RKD,44.06010056,-69.09919739,NA,North America,Rockland (RKD)
Jackson Hole Airport,Jacksn Hole,United States,JAC,43.6072998046875,-110.73799896240234,NA,North America,Jacksn Hole (JAC)
